,time,flowrate_set,flowrate,pressure_set,pressure
1,0.1,0,0,0,0
2,0.2,0,0,0,0
3,0.3,0,0,0,0
4,0.4,0,0,0,0
5,0.5,0,0,0,0
6,0.6,0,0,0,0
7,0.7,0,0,0,0
8,0.8,0,0,0,0
9,0.9,0,0,0,0
10,1,0,0,0,0
11,1.1,0,0,0,0
12,1.2,0,0,0,0
13,1.3,0,0,0,0
14,1.4,0,0,0,0
15,1.5,0,0,0,0
16,1.6,0,0,0,0
17,1.7,0,0,0,0
18,1.8,0,0,0,0
19,1.9,0,0,0,0
20,2,1,0,0.884447515,0
21,2.1,1,0,1.070150018,0
22,2.2,1,0,1.25585258,1.151985049
23,2.3,1,0,1.441555023,1.331392527
24,2.4,1,0.004501343,1.498210073,1.611520052
25,2.5,1,0.194503784,1.406932592,1.526537538
26,2.6,1,0.298995972,1.397490025,1.611520052
27,2.7,1,0.393997192,1.705945015,1.356572509
28,2.8,1,0.488998413,1.55171752,1.265295029
29,2.9,1,0.49848938,1.831845045,1.306212544
30,3,1,0.574493408,1.746862531,1.413227558
31,3.1,1,0.679000854,1.58634007,1.55171752
32,3.2,1,0.679000854,1.844435096,1.787780046
33,3.3,1,0.745498657,1.731124997,1.674470067
34,3.4,1,0.85949707,1.554865003,1.67761755
35,3.5,1,0.726501465,1.548570037,1.734272599
36,3.6,1,0.916503906,1.772042513,1.56430757
37,3.7,1,0.954498291,1.602077603,1.583192587
38,3.8,1,0.973495483,1.658732533,1.611520052
39,3.9,1,1.030502319,1.491915107,1.567455053
40,4,1,1.068496704,1.491915107,1.526537538
41,4.1,1,1.07800293,1.639847517,1.567455053
42,4.2,1,1.020996094,1.762600064,1.580045104
43,4.3,1,1.106491089,1.488767505,1.620962501
44,4.4,1,1.115997314,1.428965092,1.554865003
45,4.5,1,1.087493896,1.617815018,1.343982577
46,4.6,1,1.12550354,1.353425026,1.343982577
47,4.7,1,1.106491089,1.476177573,1.296770096
48,4.8,1,1.07800293,1.488767505,1.416375041
49,4.9,1,1.058990479,1.510800004,1.331392527
50,5,1,1.087493896,1.328245044,1.331392527
51,5.1,1,1.087493896,1.384900093,1.293622494
52,5.2,1,1.039993286,1.526537538,1.284180045
53,5.3,1,1.049499512,1.517095089,1.293622494
54,5.4,1,0.992492676,1.49506259,1.268442512
55,5.5,1,0.983001709,1.410080075,1.646142602
56,5.6,1,0.963989258,1.42581749,1.661880016
57,5.7,1,1.058990479,1.356572509,1.517095089
58,5.8,1,1.030502319,1.532832503,1.567455053
59,5.9,1,1.12550354,1.252705097,1.580045104
60,6,1,1.115997314,1.43840754,1.331392527
61,6.1,1,1.106491089,1.299917579,1.334540009
62,6.2,1,1.068496704,1.416375041,1.400637507
63,6.3,1,1.087493896,1.331392527,1.205492496
64,6.4,1,1.068496704,1.303065062,1.243262529
65,6.5,1,1.068496704,1.353425026,1.214935064
66,6.6,1,1.049499512,1.293622494,1.148837566
67,6.7,1,0.992492676,1.343982577,1.12995255
68,6.8,1,0.992492676,1.284180045,1.09533
69,6.9,1,1.001998901,1.479325056,1.12995255
70,7,1,0.888000488,1.627257586,1.057560086
71,7.1,1,0.973495483,1.362867594,1.070150018
72,7.2,1,0.925994873,1.485620022,1.49506259
73,7.3,1,0.916503906,1.43840754,1.567455053
74,7.4,1,1.039993286,1.126805067,1.55171752
75,7.5,1,0.897491455,1.709092498,1.343982577
76,7.6,1,1.058990479,1.265295029,1.397490025
77,7.7,1,1.030502319,1.400637507,1.299917579
78,7.8,1,0.983001709,1.488767505,1.309360027
79,7.9,1,1.097000122,1.353425026,1.334540009
80,8,1,1.058990479,1.104772568,1.34713006
81,8.1,1,0.963989258,1.485620022,1.202345014
82,8.2,1,0.963989258,1.498210073,1.246410012
83,8.3,1,1.087493896,1.570602536,1.309360027
84,8.4,1,0.888000488,1.661880016,1.085887551
85,8.5,1,1.039993286,1.211787581,1.177165031
86,8.6,1,0.992492676,1.359719992,1.31250751
87,8.7,1,1.011489868,1.205492496,1.400637507
88,8.8,1,0.992492676,1.419522524,1.410080075
89,8.9,1,1.049499512,1.202345014,1.388047576
90,9,1,1.030502319,1.366015077,1.331392527
91,9.1,1,1.049499512,1.262147546,1.325097561
92,9.2,1,1.049499512,1.34713006,1.400637507
93,9.3,1,1.049499512,1.337687492,1.334540009
94,9.4,1,1.011489868,1.42581749,1.271589994
95,9.5,1,1.039993286,1.384900093,1.214935064
96,9.6,1,1.068496704,1.287327528,1.240115047
97,9.7,1,1.001998901,1.381752491,1.192902565
98,9.8,1,0.992492676,1.422670007,1.161427498
99,9.9,1,1.011489868,1.306212544,1.142542481
100,10,1,0.944992065,1.419522524,1.189755082
101,10.1,1,0.973495483,1.406932592,1.101625085
102,10.2,1,0.983001709,1.274737597,1.123657584
103,10.3,1,0.973495483,1.303065062,1.082740068
104,10.4,1,0.906997681,1.476177573,1.174017549
105,10.5,1,0.954498291,1.318802595,1.539127588
106,10.6,1,0.992492676,1.42581749,1.447849989
107,10.7,1,0.944992065,1.441555023,1.306212544
108,10.8,1,0.973495483,1.40378499,1.375457525
109,10.9,1,1.020996094,1.309360027,1.36916256
110,11,1,0.963989258,1.491915107,1.356572509
111,11.1,1,0.992492676,1.447849989,1.410080075
112,11.2,1,1.039993286,1.356572509,1.214935064
113,11.3,1,0.973495483,1.410080075,1.318802595
114,11.4,1,1.011489868,1.406932592,1.268442512
115,11.5,1,1.020996094,1.31250751,1.18660748
116,11.6,1,1.011489868,1.36916256,1.246410012
117,11.7,1,0.973495483,1.419522524,1.101625085
118,11.8,1,0.954498291,1.47303009,1.123657584
119,11.9,1,0.925994873,1.315654993,1.321950078
120,12,1,0.944992065,1.539127588,1.388047576
121,12.1,1,0.963989258,1.444702506,1.375457525
122,12.2,1,0.973495483,1.224377513,1.362867594
123,12.3,1,1.030502319,1.545422554,1.334540009
124,12.4,1,1.07800293,1.627257586,1.416375041
125,12.5,1,1.030502319,1.315654993,1.318802595
126,12.6,1,1.039993286,1.580045104,1.268442512
127,12.7,1,0.973495483,1.296770096,1.299917579
128,12.8,1,1.039993286,1.34713006,1.192902565
129,12.9,1,0.983001709,1.463587523,1.299917579
130,13,1,1.07800293,1.067002535,1.180312514
131,13.1,1,1.020996094,1.18660748,1.290475011
132,13.2,1,0.963989258,1.31250751,1.293622494
133,13.3,1,0.954498291,1.469882488,1.309360027
134,13.4,1,1.039993286,1.281032562,1.40378499
135,13.5,1,0.983001709,1.444702506,1.34713006
136,13.6,1,0.944992065,1.576897502,1.299917579
137,13.7,1,1.07800293,1.22123003,1.356572509
138,13.8,1,1.039993286,1.299917579,1.343982577
139,13.9,1,1.049499512,1.406932592,1.233820081
140,14,1,1.097000122,1.325097561,1.233820081
141,14.1,1,1.049499512,1.303065062,1.230672598
142,14.2,1,1.030502319,1.309360027,1.265295029
143,14.3,1,1.001998901,1.315654993,1.117362499
144,14.4,1,1.020996094,1.281032562,1.139394999
145,14.5,1,1.030502319,1.224377513,1.126805067
146,14.6,1,0.925994873,1.554865003,1.09533
147,14.7,1,0.963989258,1.334540009,1.082740068
148,14.8,1,0.944992065,1.391195059,1.070150018
149,14.9,1,0.963989258,1.240115047,1.410080075
150,15,1,0.916503906,1.554865003,1.40378499
151,15.1,1,0.916503906,1.532832503,1.296770096
152,15.2,1,1.011489868,1.318802595,1.422670007
153,15.3,1,1.011489868,1.318802595,1.391195059
154,15.4,1,1.039993286,1.290475011,1.350277543
155,15.5,1,1.07800293,1.136247516,1.331392527
156,15.6,1,1.049499512,1.25585258,1.277885079
157,15.7,1,1.068496704,1.246410012,1.202345014
158,15.8,1,0.983001709,1.356572509,1.265295029
159,15.9,1,1.068496704,1.366015077,1.189755082
160,16,1,1.001998901,1.296770096,1.22123003
161,16.1,1,1.020996094,1.230672598,1.126805067
162,16.2,1,0.983001709,1.350277543,1.148837566
163,16.3,1,0.954498291,1.381752491,1.142542481
164,16.4,1,0.916503906,1.359719992,1.111067533
165,16.5,1,0.963989258,1.340835094,1.356572509
166,16.6,1,0.916503906,1.602077603,1.413227558
167,16.7,1,0.925994873,1.558012605,1.362867594
168,16.8,1,1.001998901,1.325097561,1.299917579
169,16.9,1,0.944992065,1.661880016,1.331392527
170,17,1,1.068496704,1.252705097,1.34713006
171,17.1,1,1.039993286,1.174017549,1.277885079
172,17.2,1,1.068496704,1.435260057,1.246410012
173,17.3,1,1.030502319,1.397490025,1.180312514
174,17.4,1,1.049499512,1.224377513,1.208640099
175,17.5,1,1.011489868,1.211787581,1.202345014
176,17.6,1,0.954498291,1.548570037,1.070150018
177,17.7,1,1.030502319,1.218082547,1.044970036
178,17.8,1,1.039993286,1.114215016,1.136247516
179,17.9,1,0.925994873,1.548570037,0.997757554
180,18,1,0.954498291,1.400637507,1.048117518
181,18.1,1,0.906997681,1.227524996,1.243262529
182,18.2,1,0.992492676,1.303065062,1.362867594
183,18.3,1,1.001998901,1.501357555,1.42581749
184,18.4,1,1.011489868,1.366015077,1.400637507
185,18.5,1,0.954498291,1.454145074,1.34713006
186,18.6,1,1.106491089,1.063855052,1.334540009
187,18.7,1,1.030502319,1.243262529,1.422670007
188,18.8,1,1.030502319,1.274737597,1.202345014
189,18.9,1,1.020996094,1.340835094,1.290475011
190,19,1,0.992492676,1.340835094,1.189755082
191,19.1,1,1.068496704,1.542275071,1.199197531
192,19.2,1,0.973495483,1.378605008,1.089035034
193,19.3,1,0.963989258,1.378605008,1.177165031
194,19.4,1,0.963989258,1.419522524,1.076444983
195,19.5,1,0.925994873,1.513947606,1.107920051
196,19.6,1,1.030502319,1.309360027,1.309360027
197,19.7,1,0.973495483,1.463587523,1.362867594
198,19.8,1,0.906997681,1.661880016,1.416375041
199,19.9,1,0.954498291,1.491915107,1.318802595
200,20,1,0.992492676,1.413227558,1.325097561
201,20.1,1,1.011489868,1.331392527,1.205492496
202,20.2,1,1.001998901,1.372310042,1.218082547
203,20.3,1,1.020996094,1.290475011,1.243262529
204,20.4,1,0.973495483,1.454145074,1.375457525
205,20.5,1,1.001998901,1.391195059,1.334540009
206,20.6,1,0.954498291,1.573750019,1.397490025
207,20.7,1,0.973495483,1.523390055,1.240115047
208,20.8,1,0.983001709,1.274737597,1.148837566
209,20.9,1,1.039993286,1.321950078,1.290475011
210,21,1,1.030502319,1.31250751,1.281032562
211,21.1,1,1.030502319,1.422670007,1.233820081
212,21.2,1,1.068496704,1.202345014,1.281032562
213,21.3,1,1.030502319,1.318802595,1.325097561
214,21.4,1,1.020996094,1.340835094,1.372310042
215,21.5,1,1.020996094,1.139394999,1.227524996
216,21.6,1,1.07800293,1.356572509,1.36916256
217,21.7,1,1.020996094,1.366015077,1.243262529
218,21.8,1,1.011489868,1.318802595,1.233820081
219,21.9,1,0.944992065,1.208640099,1.240115047
220,22,1,1.049499512,1.293622494,1.208640099
221,22.1,1,1.030502319,1.271589994,1.271589994
222,22.2,1,0.983001709,1.265295029,1.246410012
223,22.3,1,1.020996094,1.303065062,1.227524996
224,22.4,1,0.973495483,1.388047576,1.233820081
225,22.5,1,0.906997681,1.46044004,1.34713006
226,22.6,1,0.944992065,1.463587523,1.214935064
227,22.7,1,0.954498291,1.463587523,1.240115047
228,22.8,1,0.973495483,1.432112575,1.230672598
229,22.9,1,0.992492676,1.25585258,1.359719992
230,23,1,0.954498291,1.491915107,1.268442512
231,23.1,1,1.001998901,1.416375041,1.230672598
232,23.2,1,0.992492676,1.42581749,1.240115047
233,23.3,1,1.001998901,1.410080075,1.205492496
234,23.4,1,1.058990479,1.447849989,1.22123003
235,23.5,1,0.963989258,1.334540009,1.362867594
236,23.6,1,1.001998901,1.375457525,1.25585258
237,23.7,1,1.030502319,1.281032562,1.218082547
238,23.8,1,1.020996094,1.249557495,1.214935064
239,23.9,1,1.030502319,1.306212544,1.233820081
240,24,1,1.07800293,1.205492496,1.180312514
241,24.1,1,1.030502319,1.22123003,1.227524996
242,24.2,1,1.030502319,1.287327528,1.306212544
243,24.3,1,1.001998901,1.36916256,1.265295029
244,24.4,1,0.992492676,1.441555023,1.25585258
245,24.5,1,0.992492676,1.388047576,1.240115047
246,24.6,1,1.011489868,1.25585258,1.202345014
247,24.7,1,1.020996094,1.243262529,1.18660748
248,24.8,1,0.963989258,1.457292557,1.199197531
249,24.9,1,1.001998901,1.43840754,1.271589994
250,25,1,0.897491455,1.617815018,1.284180045
251,25.1,1,0.963989258,1.444702506,1.142542481
252,25.2,1,1.011489868,1.287327528,1.114215016
253,25.3,1,0.973495483,1.362867594,1.321950078
254,25.4,1,0.897491455,1.491915107,1.205492496
255,25.5,1,0.944992065,1.315654993,1.375457525
256,25.6,1,0.916503906,1.321950078,1.410080075
257,25.7,1,0.983001709,1.375457525,1.400637507
258,25.8,1,0.963989258,1.46044004,1.337687492
259,25.9,1,1.011489868,1.211787581,1.321950078
260,26,1,0.983001709,1.419522524,1.384900093
261,26.1,1,1.001998901,1.40378499,1.233820081
262,26.2,1,0.954498291,1.592635036,1.230672598
263,26.3,1,1.07800293,1.117362499,1.306212544
264,26.4,1,1.020996094,1.378605008,1.268442512
265,26.5,1,1.030502319,1.450997591,1.22123003
266,26.6,1,0.983001709,1.46044004,1.202345014
267,26.7,1,1.011489868,1.435260057,1.372310042
268,26.8,1,0.944992065,1.545422554,1.271589994
269,26.9,1,1.039993286,1.356572509,1.318802595
270,27,1,0.992492676,1.444702506,1.299917579
271,27.1,1,0.963989258,1.491915107,1.233820081
272,27.2,1,0.983001709,1.476177573,1.202345014
273,27.3,1,0.963989258,1.58634007,1.174017549
274,27.4,1,1.087493896,1.384900093,1.199197531
275,27.5,1,0.992492676,1.463587523,1.192902565
276,27.6,1,1.020996094,1.334540009,1.202345014
277,27.7,1,1.020996094,1.284180045,1.259000063
278,27.8,1,1.087493896,1.133100033,1.268442512
279,27.9,1,1.039993286,1.271589994,1.284180045
280,28,1,1.07800293,1.406932592,1.271589994
281,28.1,1,1.011489868,1.331392527,1.334540009
282,28.2,1,1.049499512,1.224377513,1.271589994
283,28.3,1,1.001998901,1.375457525,1.277885079
284,28.4,1,1.030502319,1.202345014,1.117362499
285,28.5,1,1.001998901,1.325097561,1.136247516
286,28.6,1,0.954498291,1.340835094,1.161427498
287,28.7,1,0.925994873,1.520242572,1.208640099
288,28.8,1,0.954498291,1.356572509,1.218082547
289,28.9,1,0.954498291,1.40378499,1.230672598
290,29,1,0.954498291,1.394342542,1.31250751
291,29.1,1,0.925994873,1.476177573,1.31250751
292,29.2,1,0.963989258,1.49506259,1.299917579
293,29.3,1,0.944992065,1.400637507,1.325097561
294,29.4,1,0.992492676,1.356572509,1.25585258
295,29.5,1,0.983001709,1.432112575,1.309360027
296,29.6,1,1.058990479,1.375457525,1.243262529
297,29.7,1,0.944992065,1.259000063,1.299917579
298,29.8,1,0.925994873,1.617815018,1.259000063
299,29.9,1,0.992492676,1.350277543,1.350277543
300,30,1,1.020996094,1.356572509,1.25585258
301,30.1,1,1.001998901,1.43840754,1.281032562
302,30.2,1,1.068496704,1.293622494,1.177165031
303,30.3,1,1.011489868,1.328245044,1.296770096
304,30.4,1,0.992492676,1.422670007,1.299917579
305,30.5,1,0.954498291,1.573750019,1.252705097
306,30.6,1,1.001998901,1.413227558,1.246410012
307,30.7,1,0.973495483,1.422670007,1.218082547
308,30.8,1,1.011489868,1.463587523,1.227524996
